Unnamed: 0,type,time,entity_id,coordinates,trajectory_id
27,trajectory,2018-10-03 11:09:53+00:00,1239,"[104.10961, 30.70396]",30431
28,trajectory,2018-10-03 11:10:23+00:00,1239,"[104.11083, 30.70394]",30431
29,trajectory,2018-10-03 11:10:57+00:00,1239,"[104.11637, 30.70378]",30431
30,trajectory,2018-10-03 11:11:27+00:00,1239,"[104.11805, 30.70608]",30431
31,trajectory,2018-10-03 11:11:58+00:00,1239,"[104.11937, 30.70861]",30431
32,trajectory,2018-10-03 11:12:29+00:00,1239,"[104.12018, 30.70953]",30431
33,trajectory,2018-10-03 11:12:59+00:00,1239,"[104.12096, 30.70947]",30431
34,trajectory,2018-10-03 11:13:27+00:00,1239,"[104.12106, 30.70946]",30431
35,trajectory,2018-10-03 11:13:57+00:00,1239,"[104.12107, 30.70946]",30431
36,trajectory,2018-10-03 11:14:27+00:00,1239,"[104.10125020000007, 30.70984500000001]",30431
37,trajectory,2018-10-08 12:01:34+00:00,1239,"[104.08778, 30.66716]",30432
38,trajectory,2018-10-08 12:02:03+00:00,1239,"[104.08646, 30.665]",30432
39,trajectory,2018-10-08 12:02:32+00:00,1239,"[104.08451, 30.66185]",30432
40,trajectory,2018-10-08 12:03:03+00:00,1239,"[104.08406, 30.66117]",30432
41,trajectory,2018-10-08 12:03:34+00:00,1239,"[104.08465, 30.66034]",30432
42,trajectory,2018-10-08 12:04:05+00:00,1239,"[104.08539, 30.65909]",30432
43,trajectory,2018-10-08 12:04:36+00:00,1239,"[104.08443, 30.65734]",30432
44,trajectory,2018-10-08 12:05:06+00:00,1239,"[104.08373, 30.65592]",30432
45,trajectory,2018-10-08 12:05:37+00:00,1239,"[104.08273, 30.65437]",30432
46,trajectory,2018-10-08 12:06:08+00:00,1239,"[104.08203, 30.6537]",30432
47,trajectory,2018-10-08 12:06:39+00:00,1239,"[104.08175, 30.65324]",30432
48,trajectory,2018-10-08 12:10:11+00:00,1239,"[104.08631, 30.65329]",30432
49,trajectory,2018-10-08 12:10:42+00:00,1239,"[104.08662, 30.65382]",30432
50,trajectory,2018-10-08 12:11:15+00:00,1239,"[104.08749, 30.65382]",30432
51,trajectory,2018-10-08 12:11:46+00:00,1239,"[104.08749, 30.65382]",30432
52,trajectory,2018-10-08 12:12:17+00:00,1239,"[104.09052649999994, 30.656811000000026]",30432
53,trajectory,2018-10-04 05:50:04+00:00,1239,"[104.06609, 30.65321]",30433
54,trajectory,2018-10-04 05:50:37+00:00,1239,"[104.06612, 30.65569]",30433
55,trajectory,2018-10-04 05:51:09+00:00,1239,"[104.068, 30.65641]",30433
56,trajectory,2018-10-04 05:51:40+00:00,1239,"[104.06959, 30.6566]",30433
57,trajectory,2018-10-04 05:52:13+00:00,1239,"[104.06941, 30.65736]",30433
58,trajectory,2018-10-04 05:52:47+00:00,1239,"[104.06931, 30.65747]",30433
59,trajectory,2018-10-04 05:53:16+00:00,1239,"[104.06925, 30.65749]",30433
60,trajectory,2018-10-04 05:53:46+00:00,1239,"[104.06927, 30.65749]",30433
61,trajectory,2018-10-04 05:54:21+00:00,1239,"[104.06937, 30.6575]",30433
62,trajectory,2018-10-04 05:54:54+00:00,1239,"[104.06957, 30.65838]",30433
63,trajectory,2018-10-04 05:55:25+00:00,1239,"[104.07013, 30.65844]",30433
64,trajectory,2018-10-04 05:55:57+00:00,1239,"[104.07051, 30.65852]",30433
65,trajectory,2018-10-04 05:56:28+00:00,1239,"[104.07091, 30.66035]",30433
66,trajectory,2018-10-04 05:57:01+00:00,1239,"[104.07079, 30.66354]",30433
67,trajectory,2018-10-04 05:57:32+00:00,1239,"[104.07076, 30.6641]",30433
68,trajectory,2018-10-04 05:58:04+00:00,1239,"[104.07076, 30.66663]",30433
69,trajectory,2018-10-04 05:58:37+00:00,1239,"[104.07117, 30.66705]",30433
70,trajectory,2018-10-04 05:59:10+00:00,1239,"[104.07375, 30.66906]",30433
71,trajectory,2018-10-04 05:59:41+00:00,1239,"[104.07392, 30.66932]",30433
72,trajectory,2018-10-04 06:00:12+00:00,1239,"[104.07392, 30.66932]",30433
73,trajectory,2018-10-04 06:00:44+00:00,1239,"[104.07396, 30.66938]",30433
74,trajectory,2018-10-04 06:01:16+00:00,1239,"[104.07473, 30.67047]",30433
75,trajectory,2018-10-04 06:01:48+00:00,1239,"[104.07589, 30.67208]",30433
76,trajectory,2018-10-04 06:02:23+00:00,1239,"[104.07757, 30.67411]",30433
77,trajectory,2018-10-04 06:02:57+00:00,1239,"[104.07762, 30.67458]",30433
78,trajectory,2018-10-04 06:03:28+00:00,1239,"[104.07661, 30.67503]",30433
79,trajectory,2018-10-04 06:04:01+00:00,1239,"[104.07593, 30.67576]",30433
80,trajectory,2018-10-04 06:04:32+00:00,1239,"[104.07594, 30.67578]",30433
81,trajectory,2018-10-04 06:05:03+00:00,1239,"[104.076, 30.67587]",30433
82,trajectory,2018-10-04 06:05:35+00:00,1239,"[104.07678, 30.67701]",30433
83,trajectory,2018-10-04 06:06:09+00:00,1239,"[104.07833, 30.67677]",30433
84,trajectory,2018-10-04 06:06:41+00:00,1239,"[104.08012, 30.67572]",30433
85,trajectory,2018-10-04 06:07:12+00:00,1239,"[104.0763176, 30.675039999999978]",30433
86,trajectory,2018-10-01 06:06:46+00:00,1239,"[104.04565, 30.69382]",30434
87,trajectory,2018-10-01 06:07:17+00:00,1239,"[104.05157, 30.6944]",30434
88,trajectory,2018-10-01 06:07:49+00:00,1239,"[104.05771, 30.69458]",30434
89,trajectory,2018-10-01 06:08:21+00:00,1239,"[104.06303, 30.69453]",30434
90,trajectory,2018-10-01 06:08:53+00:00,1239,"[104.06495, 30.6945]",30434
91,trajectory,2018-10-01 06:09:24+00:00,1239,"[104.06589, 30.69452]",30434
92,trajectory,2018-10-01 06:09:56+00:00,1239,"[104.06898, 30.69452]",30434
93,trajectory,2018-10-01 06:10:28+00:00,1239,"[104.0715, 30.69448]",30434
94,trajectory,2018-10-01 06:10:59+00:00,1239,"[104.07368, 30.69447]",30434
95,trajectory,2018-10-01 06:11:30+00:00,1239,"[104.07671, 30.69446]",30434
96,trajectory,2018-10-01 06:12:01+00:00,1239,"[104.08076, 30.69446]",30434
97,trajectory,2018-10-01 06:12:33+00:00,1239,"[104.08542, 30.69384]",30434
98,trajectory,2018-10-01 06:13:04+00:00,1239,"[104.08873, 30.69221]",30434
99,trajectory,2018-10-01 06:13:37+00:00,1239,"[104.09287, 30.69014]",30434
100,trajectory,2018-10-01 06:14:10+00:00,1239,"[104.09677, 30.68818]",30434
101,trajectory,2018-10-01 06:14:45+00:00,1239,"[104.10054, 30.68633]",30434
102,trajectory,2018-10-01 06:15:17+00:00,1239,"[104.10151, 30.68577]",30434
103,trajectory,2018-10-01 06:15:48+00:00,1239,"[104.10163, 30.68569]",30434
104,trajectory,2018-10-01 06:16:20+00:00,1239,"[104.10206, 30.68542]",30434
105,trajectory,2018-10-01 06:16:52+00:00,1239,"[104.10251, 30.68559]",30434
106,trajectory,2018-10-01 06:17:23+00:00,1239,"[104.10258, 30.68576]",30434
107,trajectory,2018-10-01 06:17:54+00:00,1239,"[104.1026, 30.68624]",30434
108,trajectory,2018-10-01 06:18:26+00:00,1239,"[104.10422, 30.68842]",30434
109,trajectory,2018-10-01 06:18:58+00:00,1239,"[104.10663, 30.69139]",30434
110,trajectory,2018-10-01 06:19:31+00:00,1239,"[104.10797, 30.69454]",30434
111,trajectory,2018-10-01 06:20:04+00:00,1239,"[104.10594, 30.69779]",30434
112,trajectory,2018-10-01 06:20:37+00:00,1239,"[104.10346, 30.70182]",30434
113,trajectory,2018-10-01 06:21:08+00:00,1239,"[104.10487, 30.70382]",30434
114,trajectory,2018-10-01 06:21:39+00:00,1239,"[104.10487, 30.70382]",30434
115,trajectory,2018-10-01 06:22:09+00:00,1239,"[104.10497, 30.70386]",30434
116,trajectory,2018-10-01 06:22:40+00:00,1239,"[104.1096, 30.7039]",30434
117,trajectory,2018-10-01 06:23:12+00:00,1239,"[104.11731, 30.70392]",30434
118,trajectory,2018-10-01 06:23:44+00:00,1239,"[104.11614320000007, 30.705147200000013]",30434
119,trajectory,2018-10-05 09:55:30+00:00,1239,"[104.07438, 30.65441]",30435
120,trajectory,2018-10-05 09:56:02+00:00,1239,"[104.07293, 30.65511]",30435
121,trajectory,2018-10-05 09:56:36+00:00,1239,"[104.07189, 30.6556]",30435
122,trajectory,2018-10-05 09:57:06+00:00,1239,"[104.07136, 30.65668]",30435
123,trajectory,2018-10-05 09:57:37+00:00,1239,"[104.07123, 30.65687]",30435
124,trajectory,2018-10-05 09:58:07+00:00,1239,"[104.0712, 30.65717]",30435
125,trajectory,2018-10-05 09:58:38+00:00,1239,"[104.07116, 30.65721]",30435
126,trajectory,2018-10-05 09:59:08+00:00,1239,"[104.07115, 30.6573]",30435
127,trajectory,2018-10-05 09:59:39+00:00,1239,"[104.07115, 30.6579]",30435
128,trajectory,2018-10-05 10:00:10+00:00,1239,"[104.07123, 30.65831]",30435
129,trajectory,2018-10-05 10:00:41+00:00,1239,"[104.07158, 30.65845]",30435
130,trajectory,2018-10-05 10:01:11+00:00,1239,"[104.07192, 30.65846]",30435
131,trajectory,2018-10-05 10:01:42+00:00,1239,"[104.0734, 30.65846]",30435
132,trajectory,2018-10-05 10:02:13+00:00,1239,"[104.07353, 30.65846]",30435
133,trajectory,2018-10-05 10:02:43+00:00,1239,"[104.07446, 30.6585]",30435
134,trajectory,2018-10-05 10:03:15+00:00,1239,"[104.07525, 30.6585]",30435
135,trajectory,2018-10-05 10:03:46+00:00,1239,"[104.0756, 30.65851]",30435
136,trajectory,2018-10-05 10:04:17+00:00,1239,"[104.0765, 30.65858]",30435
137,trajectory,2018-10-05 10:04:48+00:00,1239,"[104.0775, 30.65846]",30435
138,trajectory,2018-10-05 10:05:22+00:00,1239,"[104.07796, 30.65802]",30435
139,trajectory,2018-10-05 10:06:09+00:00,1239,"[104.07858, 30.65765]",30435
140,trajectory,2018-10-05 10:06:40+00:00,1239,"[104.07915, 30.6577]",30435
141,trajectory,2018-10-05 10:07:11+00:00,1239,"[104.08051, 30.65715]",30435
142,trajectory,2018-10-05 10:07:41+00:00,1239,"[104.08053, 30.65712]",30435
143,trajectory,2018-10-05 10:08:12+00:00,1239,"[104.08097, 30.65688]",30435
144,trajectory,2018-10-05 10:08:43+00:00,1239,"[104.081, 30.65691]",30435
145,trajectory,2018-10-05 10:09:14+00:00,1239,"[104.08103, 30.65694]",30435
146,trajectory,2018-10-05 10:09:44+00:00,1239,"[104.08155, 30.65683]",30435
147,trajectory,2018-10-05 10:10:16+00:00,1239,"[104.08194, 30.65728]",30435
148,trajectory,2018-10-05 10:10:48+00:00,1239,"[104.08302, 30.65928]",30435
149,trajectory,2018-10-05 10:11:20+00:00,1239,"[104.08347, 30.66005]",30435
150,trajectory,2018-10-05 10:11:52+00:00,1239,"[104.08358, 30.66023]",30435
151,trajectory,2018-10-05 10:12:23+00:00,1239,"[104.0836, 30.66024]",30435
152,trajectory,2018-10-05 10:12:54+00:00,1239,"[104.08376, 30.66053]",30435
153,trajectory,2018-10-05 10:13:25+00:00,1239,"[104.08382, 30.66062]",30435
154,trajectory,2018-10-05 10:13:56+00:00,1239,"[104.08382, 30.66061]",30435
155,trajectory,2018-10-05 10:14:28+00:00,1239,"[104.08395, 30.66079]",30435
156,trajectory,2018-10-05 10:14:58+00:00,1239,"[104.08395, 30.66079]",30435
157,trajectory,2018-10-05 10:15:31+00:00,1239,"[104.08368, 30.66102]",30435
158,trajectory,2018-10-05 10:16:03+00:00,1239,"[104.08032, 30.66257]",30435
159,trajectory,2018-10-05 10:16:35+00:00,1239,"[104.07926, 30.66313]",30435
160,trajectory,2018-10-05 10:17:06+00:00,1239,"[104.07866, 30.6639]",30435
161,trajectory,2018-10-05 10:17:38+00:00,1239,"[104.07812, 30.66565]",30435
162,trajectory,2018-10-05 10:18:09+00:00,1239,"[104.07824, 30.66578]",30435
163,trajectory,2018-10-05 10:18:41+00:00,1239,"[104.07647, 30.66656]",30435
164,trajectory,2018-10-05 10:19:12+00:00,1239,"[104.07501, 30.66747]",30435
165,trajectory,2018-10-05 10:19:45+00:00,1239,"[104.07358, 30.66805]",30435
166,trajectory,2018-10-05 10:20:15+00:00,1239,"[104.07353, 30.66807]",30435
167,trajectory,2018-10-05 10:20:47+00:00,1239,"[104.07353, 30.66807]",30435
168,trajectory,2018-10-05 10:21:19+00:00,1239,"[104.07163, 30.66891]",30435
169,trajectory,2018-10-05 10:21:49+00:00,1239,"[104.07119, 30.66925]",30435
170,trajectory,2018-10-05 10:22:20+00:00,1239,"[104.07119, 30.66925]",30435
171,trajectory,2018-10-05 10:22:51+00:00,1239,"[104.07114, 30.66927]",30435
172,trajectory,2018-10-05 10:23:23+00:00,1239,"[104.06814, 30.6697]",30435
173,trajectory,2018-10-05 10:23:54+00:00,1239,"[104.06673, 30.67055]",30435
174,trajectory,2018-10-05 10:24:26+00:00,1239,"[104.06587, 30.66937]",30435
175,trajectory,2018-10-05 10:24:57+00:00,1239,"[104.06555, 30.66734]",30435
176,trajectory,2018-10-05 10:25:28+00:00,1239,"[104.06552, 30.6673]",30435
177,trajectory,2018-10-05 10:25:59+00:00,1239,"[104.06583, 30.66698]",30435
178,trajectory,2018-10-05 10:26:30+00:00,1239,"[104.06607840000008, 30.667221799999993]",30435
179,trajectory,2018-10-04 09:52:26+00:00,1239,"[104.06957, 30.6532]",30436
180,trajectory,2018-10-04 09:52:58+00:00,1239,"[104.0709, 30.65527]",30436
181,trajectory,2018-10-04 09:53:29+00:00,1239,"[104.07089, 30.65527]",30436
182,trajectory,2018-10-04 09:53:59+00:00,1239,"[104.07089, 30.65527]",30436
183,trajectory,2018-10-04 09:54:30+00:00,1239,"[104.07123, 30.65585]",30436
184,trajectory,2018-10-04 09:54:59+00:00,1239,"[104.07005179999992, 30.65404759999998]",30436
185,trajectory,2018-10-08 04:12:57+00:00,1239,"[104.12718, 30.68131]",30437
186,trajectory,2018-10-08 04:13:30+00:00,1239,"[104.12482, 30.68223]",30437
187,trajectory,2018-10-08 04:14:02+00:00,1239,"[104.12253, 30.68385]",30437
188,trajectory,2018-10-08 04:14:32+00:00,1239,"[104.11918, 30.68641]",30437
189,trajectory,2018-10-08 04:15:05+00:00,1239,"[104.11638, 30.68849]",30437
190,trajectory,2018-10-08 04:15:37+00:00,1239,"[104.11297, 30.69097]",30437
191,trajectory,2018-10-08 04:16:11+00:00,1239,"[104.10913, 30.69375]",30437
192,trajectory,2018-10-08 04:16:42+00:00,1239,"[104.10683, 30.69183]",30437
193,trajectory,2018-10-08 04:17:14+00:00,1239,"[104.10421, 30.68864]",30437
194,trajectory,2018-10-08 04:17:46+00:00,1239,"[104.10227, 30.68606]",30437
195,trajectory,2018-10-08 04:18:19+00:00,1239,"[104.10322, 30.68406]",30437
196,trajectory,2018-10-08 04:18:51+00:00,1239,"[104.10251, 30.68323]",30437
197,trajectory,2018-10-08 04:19:23+00:00,1239,"[104.10272379999994, 30.685829900000012]",30437
198,trajectory,2018-10-06 03:27:13+00:00,1239,"[104.10862, 30.65373]",30438
199,trajectory,2018-10-06 03:27:44+00:00,1239,"[104.10604, 30.65495]",30438
200,trajectory,2018-10-06 03:28:14+00:00,1239,"[104.10402, 30.65589]",30438
201,trajectory,2018-10-06 03:28:44+00:00,1239,"[104.104, 30.65588]",30438
202,trajectory,2018-10-06 03:29:14+00:00,1239,"[104.10272, 30.65647]",30438
203,trajectory,2018-10-06 03:29:44+00:00,1239,"[104.1014, 30.65715]",30438
204,trajectory,2018-10-06 03:30:15+00:00,1239,"[104.10138, 30.65715]",30438
205,trajectory,2018-10-06 03:30:45+00:00,1239,"[104.10138, 30.65715]",30438
206,trajectory,2018-10-06 03:31:15+00:00,1239,"[104.09909, 30.6582]",30438
207,trajectory,2018-10-06 03:31:46+00:00,1239,"[104.09512, 30.66005]",30438
208,trajectory,2018-10-06 03:32:16+00:00,1239,"[104.09262, 30.66118]",30438
209,trajectory,2018-10-06 03:32:46+00:00,1239,"[104.09262, 30.66119]",30438
210,trajectory,2018-10-06 03:33:16+00:00,1239,"[104.09262, 30.66118]",30438
211,trajectory,2018-10-06 03:33:46+00:00,1239,"[104.09202, 30.66145]",30438
212,trajectory,2018-10-06 03:34:16+00:00,1239,"[104.08882, 30.66296]",30438
213,trajectory,2018-10-06 03:34:46+00:00,1239,"[104.08666, 30.66397]",30438
214,trajectory,2018-10-06 03:35:17+00:00,1239,"[104.08662, 30.66398]",30438
215,trajectory,2018-10-06 03:35:47+00:00,1239,"[104.08469, 30.66486]",30438
216,trajectory,2018-10-06 03:36:17+00:00,1239,"[104.08093, 30.66662]",30438
217,trajectory,2018-10-06 03:36:47+00:00,1239,"[104.0799, 30.66706]",30438
218,trajectory,2018-10-06 03:37:17+00:00,1239,"[104.0799, 30.66706]",30438
219,trajectory,2018-10-06 03:37:47+00:00,1239,"[104.0799, 30.66706]",30438
220,trajectory,2018-10-06 03:38:17+00:00,1239,"[104.0795, 30.66724]",30438
221,trajectory,2018-10-06 03:38:47+00:00,1239,"[104.07692, 30.66846]",30438
222,trajectory,2018-10-06 03:39:17+00:00,1239,"[104.07292, 30.6703]",30438
223,trajectory,2018-10-06 03:39:47+00:00,1239,"[104.07088, 30.67124]",30438
224,trajectory,2018-10-06 03:40:17+00:00,1239,"[104.07088, 30.67124]",30438
225,trajectory,2018-10-06 03:40:47+00:00,1239,"[104.06958, 30.67186]",30438
226,trajectory,2018-10-06 03:41:17+00:00,1239,"[104.06839, 30.67236]",30438
227,trajectory,2018-10-06 03:41:47+00:00,1239,"[104.06805, 30.67248]",30438
228,trajectory,2018-10-06 03:42:17+00:00,1239,"[104.0667183, 30.673172500000007]",30438
229,trajectory,2018-10-04 05:33:07+00:00,1239,"[104.09998, 30.65318]",30439
230,trajectory,2018-10-04 05:33:38+00:00,1239,"[104.09898, 30.65365]",30439
231,trajectory,2018-10-04 05:34:12+00:00,1239,"[104.09888, 30.65372]",30439
232,trajectory,2018-10-04 05:34:42+00:00,1239,"[104.09735, 30.65438]",30439
233,trajectory,2018-10-04 05:35:13+00:00,1239,"[104.09444, 30.65579]",30439
234,trajectory,2018-10-04 05:35:45+00:00,1239,"[104.09231, 30.65684]",30439
235,trajectory,2018-10-04 05:36:15+00:00,1239,"[104.09217, 30.65685]",30439
236,trajectory,2018-10-04 05:36:47+00:00,1239,"[104.09085, 30.65743]",30439
237,trajectory,2018-10-04 05:37:18+00:00,1239,"[104.08855, 30.65855]",30439
238,trajectory,2018-10-04 05:37:50+00:00,1239,"[104.08795, 30.65883]",30439
239,trajectory,2018-10-04 05:38:21+00:00,1239,"[104.08622, 30.65966]",30439
240,trajectory,2018-10-04 05:38:55+00:00,1239,"[104.08501, 30.66029]",30439
241,trajectory,2018-10-04 05:39:26+00:00,1239,"[104.08476, 30.6605]",30439
242,trajectory,2018-10-04 05:39:56+00:00,1239,"[104.08475, 30.6605]",30439
243,trajectory,2018-10-04 05:40:27+00:00,1239,"[104.08474, 30.66049]",30439
244,trajectory,2018-10-04 05:40:57+00:00,1239,"[104.08474, 30.66049]",30439
245,trajectory,2018-10-04 05:41:28+00:00,1239,"[104.08393, 30.66069]",30439
246,trajectory,2018-10-04 05:42:00+00:00,1239,"[104.08206, 30.658]",30439
247,trajectory,2018-10-04 05:42:30+00:00,1239,"[104.08215200000002, 30.65781079999999]",30439
248,trajectory,2018-10-01 04:24:08+00:00,1239,"[104.09704, 30.70039]",30440
249,trajectory,2018-10-01 04:24:39+00:00,1239,"[104.09669, 30.70106]",30440
250,trajectory,2018-10-01 04:25:10+00:00,1239,"[104.09665, 30.70107]",30440
251,trajectory,2018-10-01 04:25:40+00:00,1239,"[104.09547, 30.70161]",30440
252,trajectory,2018-10-01 04:26:11+00:00,1239,"[104.0946, 30.70221]",30440
253,trajectory,2018-10-01 04:26:42+00:00,1239,"[104.09401, 30.702]",30440
254,trajectory,2018-10-01 04:27:14+00:00,1239,"[104.09206, 30.70066]",30440
255,trajectory,2018-10-01 04:27:45+00:00,1239,"[104.08913, 30.70059]",30440
256,trajectory,2018-10-01 04:28:15+00:00,1239,"[104.08743, 30.70035]",30440
257,trajectory,2018-10-01 04:28:45+00:00,1239,"[104.08804, 30.70055]",30440
258,trajectory,2018-10-01 04:29:15+00:00,1239,"[104.0898, 30.70097]",30440
259,trajectory,2018-10-01 04:29:46+00:00,1239,"[104.08925, 30.70374]",30440
260,trajectory,2018-10-01 04:30:16+00:00,1239,"[104.08929, 30.70559]",30440
261,trajectory,2018-10-01 04:30:46+00:00,1239,"[104.08722, 30.70801]",30440
262,trajectory,2018-10-01 04:31:17+00:00,1239,"[104.0854, 30.70951]",30440
263,trajectory,2018-10-01 04:31:49+00:00,1239,"[104.08246, 30.70901]",30440
264,trajectory,2018-10-01 04:32:21+00:00,1239,"[104.08078, 30.70905]",30440
265,trajectory,2018-10-01 04:32:51+00:00,1239,"[104.08078, 30.7095]",30440
266,trajectory,2018-10-01 04:33:23+00:00,1239,"[104.07797, 30.70993]",30440
267,trajectory,2018-10-01 04:33:54+00:00,1239,"[104.07639, 30.71154]",30440
268,trajectory,2018-10-01 04:34:25+00:00,1239,"[104.07454, 30.7117]",30440
269,trajectory,2018-10-01 04:34:55+00:00,1239,"[104.07244, 30.71196]",30440
270,trajectory,2018-10-01 04:35:26+00:00,1239,"[104.07062, 30.71207]",30440
271,trajectory,2018-10-01 04:35:56+00:00,1239,"[104.06859, 30.71216]",30440
272,trajectory,2018-10-01 04:36:27+00:00,1239,"[104.07453960000002, 30.711012899999993]",30440
273,trajectory,2018-10-01 09:50:14+00:00,1239,"[104.05288, 30.65353]",30441
274,trajectory,2018-10-01 09:50:45+00:00,1239,"[104.05356, 30.6544]",30441
275,trajectory,2018-10-01 09:51:16+00:00,1239,"[104.05508, 30.65686]",30441
276,trajectory,2018-10-01 09:51:48+00:00,1239,"[104.05577, 30.65893]",30441
277,trajectory,2018-10-01 09:52:18+00:00,1239,"[104.05619, 30.66014]",30441
278,trajectory,2018-10-01 09:52:49+00:00,1239,"[104.05684, 30.66179]",30441
279,trajectory,2018-10-01 09:53:20+00:00,1239,"[104.05618, 30.66363]",30441
280,trajectory,2018-10-01 09:53:51+00:00,1239,"[104.05615, 30.66429]",30441
281,trajectory,2018-10-01 09:54:23+00:00,1239,"[104.05601, 30.66603]",30441
282,trajectory,2018-10-01 09:54:54+00:00,1239,"[104.05604, 30.66745]",30441
283,trajectory,2018-10-01 09:55:25+00:00,1239,"[104.0561, 30.6678]",30441
284,trajectory,2018-10-01 09:55:55+00:00,1239,"[104.05646, 30.6699]",30441
285,trajectory,2018-10-01 09:56:27+00:00,1239,"[104.05769, 30.67279]",30441
286,trajectory,2018-10-01 09:56:58+00:00,1239,"[104.05484, 30.6741]",30441
287,trajectory,2018-10-01 09:57:28+00:00,1239,"[104.05438, 30.67431]",30441
288,trajectory,2018-10-01 09:57:59+00:00,1239,"[104.05434, 30.67434]",30441
289,trajectory,2018-10-01 09:58:30+00:00,1239,"[104.05431840000003, 30.67349189999998]",30441
290,trajectory,2018-10-08 05:54:06+00:00,1239,"[104.0787, 30.653]",30442
291,trajectory,2018-10-08 05:54:36+00:00,1239,"[104.0787, 30.653]",30442
292,trajectory,2018-10-08 05:55:09+00:00,1239,"[104.0787, 30.653]",30442
293,trajectory,2018-10-08 05:57:53+00:00,1239,"[104.08191, 30.65327]",30442
294,trajectory,2018-10-08 05:58:26+00:00,1239,"[104.08189, 30.65382]",30442
295,trajectory,2018-10-08 05:59:00+00:00,1239,"[104.0819, 30.65454]",30442
296,trajectory,2018-10-08 05:59:31+00:00,1239,"[104.08194, 30.65455]",30442
297,trajectory,2018-10-08 06:00:04+00:00,1239,"[104.08182, 30.65447]",30442
298,trajectory,2018-10-08 06:00:36+00:00,1239,"[104.08139, 30.65351]",30442
299,trajectory,2018-10-08 06:01:09+00:00,1239,"[104.08218, 30.65384]",30442
300,trajectory,2018-10-08 06:03:31+00:00,1239,"[104.07687, 30.65324]",30442
301,trajectory,2018-10-08 06:04:02+00:00,1239,"[104.07098449999988, 30.65509279999997]",30442
302,trajectory,2018-10-06 12:22:42+00:00,1239,"[104.08898, 30.6533]",30443
303,trajectory,2018-10-06 12:23:14+00:00,1239,"[104.08823, 30.65362]",30443
304,trajectory,2018-10-06 12:23:45+00:00,1239,"[104.08823, 30.65362]",30443
305,trajectory,2018-10-06 12:24:16+00:00,1239,"[104.08823, 30.65362]",30443
306,trajectory,2018-10-06 12:24:47+00:00,1239,"[104.08686, 30.65425]",30443
307,trajectory,2018-10-06 12:25:18+00:00,1239,"[104.08497, 30.65511]",30443
308,trajectory,2018-10-06 12:25:49+00:00,1239,"[104.08476, 30.6552]",30443
309,trajectory,2018-10-06 12:26:20+00:00,1239,"[104.08475, 30.6552]",30443
310,trajectory,2018-10-06 12:26:51+00:00,1239,"[104.08457, 30.65527]",30443
311,trajectory,2018-10-06 12:27:22+00:00,1239,"[104.0845, 30.65529]",30443
312,trajectory,2018-10-06 12:27:52+00:00,1239,"[104.0845, 30.65531]",30443
313,trajectory,2018-10-06 12:28:23+00:00,1239,"[104.0843, 30.65541]",30443
314,trajectory,2018-10-06 12:28:54+00:00,1239,"[104.0835, 30.65578]",30443
